job_id,n,q,lattice_t,beta,seed,level,status,terminal,terminal_reason,point_count,nonzero_sign_orbits,log_measured_points,predicted_log_n,ratio,log_ratio,nodes,seconds,enumeration_seconds_total,fixed_radius,solution_budget,solution_budget_reached,evaluator_strategy,predicted_bottleneck_k,predicted_bottleneck_log_n,detail,original_status
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,6,ok,False,,1799,899,7.4949862339505335,7.497734920725492,0.9972550874057298,-0.002748686774958209,1471,0.000378,0.000762,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,7,ok,False,,3735,1867,8.225503097566918,8.231622750644386,0.9938990338608018,-0.006119653077467646,3338,0.000789,0.001569,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,8,ok,False,,7325,3662,8.899048433885268,8.899747289223338,0.9993013888044445,-0.0006988553380704587,7000,0.001688,0.003284,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,9,ok,False,,12315,6157,9.418573310554638,9.417782671284055,1.0007909519082006,0.0007906392705834264,13157,0.00317,0.006482,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,10,ok,False,,20039,10019,9.905435653754145,9.899893650883616,1.0055573881771107,0.0055420028705288615,23176,0.005728,0.012244,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,11,ok,False,,30797,15398,10.335172561620322,10.333425045997984,1.001749043417582,0.0017475156223376587,23186,0.010481,0.02277,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,12,ok,False,,48627,24313,10.791934211180285,10.795998113558571,0.9959443440982433,-0.004063902378286244,38585,0.020491,0.043327,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,13,ok,False,,69811,34905,11.15354686945718,11.1555283840176,0.9980204473434957,-0.001981514560419839,62899,0.034447,0.077843,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,14,ok,False,,94881,47440,11.460378753805015,11.459856815856426,1.0005220741819008,0.000521937948589013,97805,0.05568,0.133607,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,15,ok,False,,122081,61040,11.71244003783467,11.712129800300637,1.0003102856626729,0.00031023753403225385,145246,0.08436,0.218059,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,16,ok,False,,146401,73200,11.894104711087113,11.894071029013297,1.0000336826410636,3.3682073816265756e-05,206287,0.098599,0.31672,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,17,ok,False,,169023,84511,12.037790079319727,12.03746752861261,1.0003226027321905,0.0003225507071178413,279488,0.130977,0.447787,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,18,ok,False,,169763,84881,12.042158625699201,12.041798633555679,1.0003600569484703,0.00035999214352244735,364000,0.134037,0.581908,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,19,ok,False,,161407,80703,11.991684404385566,11.988386968085145,1.00330287882398,0.0032974363004214524,448882,0.128015,0.709989,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,20,ok,False,,148419,74209,11.90779463386499,11.906532392522927,1.0012630383039502,0.0012622413420633194,529586,0.132586,0.842642,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,21,ok,False,,127467,63733,11.755612786550616,11.75617154392448,0.9994413987019658,-0.0005587573738647933,603796,0.119683,0.962406,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,22,ok,False,,99905,49952,11.511975013434233,11.515363807745636,0.9966169411714193,-0.003388794311403487,667530,0.102578,1.065095,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,23,ok,False,,76289,38144,11.242284039120532,11.245430803064913,0.996858181928089,-0.003146763944380737,717483,0.067469,1.132696,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,24,ok,False,,57763,28881,10.964103711276094,10.966700154068,0.9974069250502453,-0.002596442791906739,755628,0.05542,1.188201,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,25,ok,False,,41711,20855,10.638520161969526,10.638092364640073,1.00042788884778,0.00042779732945241733,784510,0.051493,1.239764,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,26,ok,False,,29203,14601,10.282026722705035,10.282777942875072,0.9992490619251928,-0.0007512201700361487,805366,0.03832,1.278188,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,27,ok,False,,19253,9626,9.865422171729335,9.866942474714605,0.9984808520898847,-0.0015203029852699501,819968,0.024664,1.302926,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,28,ok,False,,11913,5956,9.38538551979936,9.384495085696123,1.000890830657376,0.00089043410323697,829595,0.019381,1.322384,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,29,ok,False,,7173,3586,8.878079256126435,8.87295826682277,1.0051341239806642,0.005120989303664558,835552,0.020339,1.342809,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,30,ok,False,,3993,1996,8.292298107063221,8.279496456125813,1.0128839428532952,0.012801650937408482,839139,0.020225,1.363133,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,31,ok,False,,2147,1073,7.671826797878781,7.602449281068978,1.0718407706875175,0.0693775168098032,841136,0.013271,1.376458,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,32,ok,False,,1179,589,7.072421900537371,6.9841297927601715,1.092307146843798,0.08829210777719965,842210,0.012557,1.389071,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,33,ok,False,,551,275,6.311734809152915,6.236982536550315,1.077617162520766,0.0747522726026002,842800,0.012141,1.401263,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,34,ok,False,,273,136,5.60947179518496,5.46693030546632,1.1532009259467775,0.14254148971863945,843076,0.012417,1.413737,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,35,ok,False,,105,52,4.653960350157523,4.6266370036587645,1.027700052258411,0.02732334649875856,843213,0.011873,1.425651,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,36,ok,False,,51,25,3.9318256327243257,3.777206257476074,1.1672136061551637,0.15461937524825187,843266,0.011881,1.437578,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,37,ok,False,,27,13,3.295836866004329,2.863999458992737,1.5400846878310193,0.43183740701159223,843292,0.011844,1.449457,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,38,ok,False,,15,7,2.70805020110221,1.9296790281530747,2.177921916698475,0.7783711729491354,843306,0.01202,1.461504,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,39,ok,False,,7,3,1.9459101490553132,0.9837180373360184,2.6174278835202496,0.9621921117192949,843314,0.012054,1.473604,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=14:seed=2,40,11,30,14,2,40,ok,True,rank_complete,7,3,1.9459101490553132,0.0,6.999999999999999,1.9459101490553132,843318,0.012133,1.485767,True,10000000,False,FIRST_N_SOLUTIONS,18,12.041798633555679,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,1,ok,False,,5,2,1.6094379124341003,1.7309913774515127,0.8855437064734919,-0.12155346501741238,2,6.7e-05,8.3e-05,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,2,ok,False,,25,12,3.2188758248682006,3.240028636209175,0.9790693402388148,-0.021152811340974242,15,5.1e-05,0.000181,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,3,ok,False,,109,54,4.6913478822291435,4.723381209971935,0.9684743044788111,-0.03203332774279133,69,4e-05,0.000267,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,4,ok,False,,387,193,5.958424693029782,5.9620197115608,0.9964114358112909,-0.0035950185310182903,262,0.000165,0.000471,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,5,ok,False,,1091,545,6.994849985833071,6.991457110779644,1.003398637369087,0.0033928750534268914,807,0.000337,0.000846,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,6,ok,False,,2969,1484,7.99598047476376,8.000349702166412,0.9956403037850347,-0.004369227402651887,2291,0.000983,0.001868,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,7,ok,False,,7929,3964,8.978282203272398,8.981730263278044,0.9965578777267428,-0.003448060005645459,6255,0.002719,0.004628,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,8,ok,False,,20689,10344,9.937357437043744,9.934975252202282,1.0023850244981862,0.0023821848414620206,16599,0.008024,0.012706,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,9,ok,False,,45243,22621,10.719803241028794,10.720671485917416,0.9991321319269074,-0.0008682448886219163,39220,0.01592,0.02871,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,10,ok,False,,93375,46687,11.444378922435119,11.445561392239696,0.9988182290373616,-0.0011824698045774795,85907,0.039021,0.067825,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,11,ok,False,,173553,86776,12.064238307225231,12.062839820845035,1.0013994647182853,0.001398486380196573,85917,0.093776,0.16166,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,12,ok,False,,273687,136843,12.519740396640966,12.52084189655702,0.9988991065122982,-0.0011014999160536831,172694,0.196521,0.358268,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,13,ok,False,,428001,214000,12.966880811009803,12.967598045920052,0.9992830222412259,-0.0007172349102493314,309538,0.326366,0.684749,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,14,ok,False,,571607,285803,13.256206971288966,13.2566150649273,0.9995919896205498,-0.0004080936383328293,523539,0.461413,1.146275,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,15,ok,False,,701631,350815,13.461162903784633,13.46171046147246,0.9994525921945255,-0.000547557687827549,809343,0.56821,1.714569,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,16,ok,False,,824583,412291,13.622633082986153,13.623621699995574,0.9990118715113748,-0.000988617009420878,1160159,0.754413,2.469078,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,17,ok,False,,881357,440678,13.689218044177709,13.6890119835674,1.0002060818422542,0.0002060606103082563,1572451,0.813177,3.282365,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,18,ok,False,,893991,446995,13.703450986990884,13.702870492792194,1.0005806627180542,0.0005804941986902179,2013130,0.836976,4.11943,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,19,ok,False,,787453,393726,13.57655896536117,13.576759488548515,0.9997994969160852,-0.00020052318734542496,2460126,0.727589,4.847094,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,20,ok,False,,694929,347464,13.451564961055036,13.451968493287307,0.9995965491759096,-0.0004035322322710755,2853853,0.676494,5.523676,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,21,ok,False,,577459,288729,13.266392723186778,13.26583881913809,1.0005540574818637,0.0005539040486883806,3201318,0.575472,6.09924,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,22,ok,False,,441609,220804,12.998180154172127,12.996991993689896,1.0011888666245392,0.0011881604822310265,3490048,0.443295,6.542617,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,23,ok,False,,333073,166536,12.716116964156779,12.715383661215789,1.000733571873324,0.0007333029409899439,3710853,0.356049,6.898753,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,24,ok,False,,240505,120252,12.390496158332633,12.387741099667167,1.0027588573273019,0.0027550586654658815,3877390,0.328852,7.227702,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,25,ok,False,,172531,86265,12.058332209452546,12.06089621980648,0.9974392739130489,-0.002564010353934165,3997643,0.224585,7.452411,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,26,ok,False,,116943,58471,11.66944191558223,11.676076093954812,0.9933877792050955,-0.006634178372582511,4083909,0.172816,7.625316,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,27,ok,False,,68191,34095,11.130067870314047,11.140766116566859,0.9893587764548161,-0.010698246252811572,4142381,0.118227,7.743637,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,28,ok,False,,38843,19421,10.567283159381214,10.570505653883949,0.9967826921598489,-0.0032224945027348184,4176477,0.087276,7.831003,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,29,ok,False,,18963,9481,9.850244991140409,9.861778521615207,0.9885327257205596,-0.011533530474798326,4195899,0.070474,7.901554,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,30,ok,False,,9187,4593,9.125544720271467,9.123158108834033,1.0023894616615183,0.0023866114374335723,4205381,0.062761,7.964397,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,31,ok,False,,4571,2285,8.427487278331744,8.427208227378756,1.0002790898913274,0.0002790509529884133,4209975,0.059631,8.0241,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,32,ok,False,,2079,1039,7.639642287858013,7.632245384726893,1.007424327796582,0.0073969031311200695,4212261,0.05844,8.08262,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,33,ok,False,,883,441,6.78332520060396,6.768319682102067,1.0151186665345442,0.015005518501892467,4213301,0.058078,8.14077,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,34,ok,False,,359,179,5.883322388488279,5.876933607793575,1.0064092324848892,0.006388780694703833,4213743,0.057524,8.198368,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,35,ok,False,,169,84,5.1298987149230735,4.915230843903743,1.2394501712748538,0.21466787101933082,4213923,0.057007,8.255447,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,36,ok,False,,73,36,4.290459441148391,3.927935234890249,1.436952003796283,0.36252420625814175,4214008,0.05691,8.312397,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,37,ok,False,,29,14,3.367295829986474,2.9715322901712824,1.4855180101547034,0.39576353981519174,4214045,0.056516,8.368948,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,38,ok,False,,7,3,1.9459101490553132,2.0302439970133292,0.9191243570793965,-0.08433384795801602,4214060,0.05681,8.425796,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,39,ok,False,,1,0,0.0,1.0451988929034286,0.35162187732671807,-1.0451988929034286,4214064,0.056354,8.482193,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=0,40,11,30,2,0,40,ok,True,rank_complete,1,0,0.0,0.0,1.0,0.0,4214065,0.056515,8.538746,True,10000000,False,FIRST_N_SOLUTIONS,18,13.702870492792194,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,1,ok,False,,5,2,1.6094379124341003,1.7309913774515127,0.8855437064734919,-0.12155346501741238,2,6.7e-05,8.3e-05,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,2,ok,False,,23,11,3.1354942159291497,3.2635071277530607,0.8798420187060869,-0.12801291182391106,14,0.000234,0.000367,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,3,ok,False,,97,48,4.574710978503383,4.605724166504702,0.9694627877151962,-0.031013188001319136,62,3.3e-05,0.000447,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,4,ok,False,,327,163,5.7899601708972535,5.841095109738527,0.9501504496809196,-0.0511349388412734,225,0.000168,0.000652,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,5,ok,False,,941,470,6.846943139585379,6.877292514573387,0.9701065433726548,-0.030349374988007938,695,0.00029,0.00098,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,6,ok,False,,2577,1288,7.854381210652365,7.863760607547899,0.990664452446978,-0.009379396895534242,1983,0.000821,0.001842,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,7,ok,False,,6337,3168,8.754160749323518,8.757180703421062,0.996984601376903,-0.0030199540975441863,5151,0.002165,0.004049,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,8,ok,False,,14479,7239,9.58045460278142,9.581207360761404,0.9992475252712275,-0.0007527579799830875,12390,0.005455,0.009574,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,9,ok,False,,29413,14706,10.289192032466138,10.289413954405033,0.9997781026839572,-0.00022192193889480905,27096,0.012691,0.022352,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,10,ok,False,,52321,26160,10.865153099098274,10.866757493003444,0.9983968924467009,-0.0016043939051701983,53256,0.027721,0.050182,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,11,ok,False,,87005,43502,11.373720867249679,11.37170177991743,1.0020211270616426,0.002019087332248759,53266,0.052101,0.102397,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,12,ok,False,,134747,67373,11.811154225072574,11.811872861875802,0.9992816213543554,-0.0007186368032279233,96769,0.06696,0.169453,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,13,ok,False,,199525,99762,12.203694820744209,12.204425882807186,0.9992692050977853,-0.000731062062977017,164143,0.117053,0.286589,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,14,ok,False,,274197,137098,12.521602105131462,12.521670029751263,0.999932077687024,-6.792461980076325e-05,263906,0.200297,0.486948,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,15,ok,False,,344107,172053,12.748707934502226,12.747114813641168,1.0015943905522644,0.001593120861057784,401005,0.273303,0.76033,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,16,ok,False,,387517,193758,12.867514997780978,12.86719775428626,1.0003172938217577,0.000317243494718511,573059,0.320141,1.080541,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,17,ok,False,,409393,204696,12.922430853870674,12.922353373647486,1.0000774832248585,7.748022318843084e-05,766818,0.362031,1.442647,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,18,ok,False,,440289,220144,12.995186608465607,12.995399560020541,0.9997870711176391,-0.00021295155493383788,971515,0.389829,1.832548,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,19,ok,False,,418855,209427,12.945280076958479,12.946332165310917,0.9989484648984729,-0.0010520883524378633,1191660,0.40974,2.242362,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,20,ok,False,,396361,198180,12.89008069112858,12.890479916082214,0.9996008547260439,-0.00039922495363420296,1401088,0.404902,2.647367,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,21,ok,False,,362069,181034,12.79959008037937,12.800020458737464,0.9995697142413861,-0.0004303783580947851,1599269,0.347707,2.995166,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,22,ok,False,,307899,153949,12.637527086099588,12.636334409315175,1.0011933883062127,0.0011926767844130381,1780304,0.296334,3.291565,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,23,ok,False,,243565,121782,12.403139126334263,12.399972443117804,1.0031717024544702,0.0031666832164596315,1934254,0.282617,3.574276,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,24,ok,False,,170061,85030,12.043912475200043,12.039723987168841,1.0041972720067731,0.004188488031202198,2056037,0.204659,3.779036,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,25,ok,False,,129809,64904,11.773819418290616,11.767320102587888,1.0065204820858518,0.00649931570272777,2141068,0.151738,3.930876,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,26,ok,False,,84927,42463,11.349547342942829,11.347038926445883,1.0025115652058143,0.0025084164969459977,2205973,0.119607,4.05058,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,27,ok,False,,52779,26389,10.873868663307157,10.880950297676662,0.9929433813176844,-0.007081634369505707,2248437,0.073743,4.12438,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,28,ok,False,,29713,14856,10.299339939461232,10.29777525962114,1.0015659045902903,0.0015646798400918982,2274827,0.058521,4.18299,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,29,ok,False,,14395,7197,9.574636203046277,9.572159609062318,1.002479663276113,0.002476593983958608,2289684,0.045235,4.228339,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,30,ok,False,,6847,3423,8.831565879121063,8.827259165787417,1.0043160005511902,0.004306713333646073,2296882,0.037586,4.266026,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
n=40:q=11:t=30:beta=2:seed=1,40,11,30,2,1,31,ok,False,,3515,1757,8.164794804244766,8.143694377096914,1.0213246152054951,0.021100427147851875,2300306,0.035324,4.301447,True,10000000,False,FIRST_N_SOLUTIONS,18,12.995399560020541,,
